TOF	d space	q space	yint	ycal	bg	delta	err
3743.000000	3.722583e-01	1.687857e+01	7.597500e-02	0.000000e+00	0.000000e+00	7.597500e-02	5.206000e-03
3745.000000	3.724573e-01	1.686955e+01	6.838800e-02	0.000000e+00	0.000000e+00	6.838800e-02	5.047000e-03
3747.000000	3.726563e-01	1.686054e+01	8.064800e-02	0.000000e+00	0.000000e+00	8.064800e-02	5.310000e-03
3749.000000	3.728553e-01	1.685154e+01	7.570000e-02	0.000000e+00	0.000000e+00	7.570000e-02	5.163000e-03
3751.000000	3.730543e-01	1.684255e+01	6.540600e-02	0.000000e+00	0.000000e+00	6.540600e-02	4.977000e-03
3753.000000	3.732533e-01	1.683357e+01	6.303400e-02	0.000000e+00	0.000000e+00	6.303400e-02	4.928000e-03
3755.000000	3.734523e-01	1.682460e+01	6.947400e-02	0.000000e+00	0.000000e+00	6.947400e-02	5.056000e-03
3757.000000	3.736513e-01	1.681564e+01	6.179800e-02	0.000000e+00	0.000000e+00	6.179800e-02	4.881000e-03
3759.000000	3.738504e-01	1.680669e+01	6.092200e-02	0.000000e+00	0.000000e+00	6.092200e-02	4.887000e-03
3761.000000	3.740494e-01	1.679774e+01	6.753800e-02	0.000000e+00	0.000000e+00	6.753800e-02	5.014000e-03
3763.000000	3.742484e-01	1.678881e+01	6.720700e-02	0.000000e+00	0.000000e+00	6.720700e-02	5.008000e-03
3765.000000	3.744474e-01	1.677989e+01	8.186400e-02	0.000000e+00	0.000000e+00	8.186400e-02	5.339000e-03
3767.000000	3.746464e-01	1.677097e+01	8.049700e-02	0.000000e+00	0.000000e+00	8.049700e-02	5.284000e-03
3769.000000	3.748454e-01	1.676207e+01	9.603800e-02	0.000000e+00	0.000000e+00	9.603800e-02	5.595000e-03
3771.000000	3.750444e-01	1.675318e+01	8.570300e-02	0.000000e+00	0.000000e+00	8.570300e-02	5.382000e-03
3773.000000	3.752434e-01	1.674429e+01	9.437700e-02	0.000000e+00	0.000000e+00	9.437700e-02	5.571000e-03
3775.000000	3.754425e-01	1.673542e+01	8.895600e-02	0.000000e+00	0.000000e+00	8.895600e-02	5.473000e-03
3777.000000	3.756415e-01	1.672655e+01	7.842900e-02	0.000000e+00	0.000000e+00	7.842900e-02	5.261000e-03
3779.000000	3.758405e-01	1.671769e+01	7.987800e-02	0.000000e+00	0.000000e+00	7.987800e-02	5.271000e-03
3781.000000	3.760395e-01	1.670884e+01	6.823500e-02	0.000000e+00	0.000000e+00	6.823500e-02	4.996000e-03
3783.000000	3.762385e-01	1.670001e+01	4.896300e-02	0.000000e+00	0.000000e+00	4.896300e-02	4.627000e-03
3785.000000	3.764375e-01	1.669118e+01	6.801100e-02	0.000000e+00	0.000000e+00	6.801100e-02	5.001000e-03
3787.000000	3.766365e-01	1.668236e+01	5.300300e-02	0.000000e+00	0.000000e+00	5.300300e-02	4.667000e-03
3789.000000	3.768355e-01	1.667355e+01	6.784500e-02	0.000000e+00	0.000000e+00	6.784500e-02	4.979000e-03
3791.000000	3.770345e-01	1.666475e+01	6.077100e-02	0.000000e+00	0.000000e+00	6.077100e-02	4.816000e-03
3793.000000	3.772336e-01	1.665596e+01	6.070700e-02	0.000000e+00	0.000000e+00	6.070700e-02	4.805000e-03
3795.000000	3.774326e-01	1.664717e+01	5.780800e-02	0.000000e+00	0.000000e+00	5.780800e-02	4.791000e-03
3797.000000	3.776316e-01	1.663840e+01	6.242400e-02	0.000000e+00	0.000000e+00	6.242400e-02	4.849000e-03
3799.000000	3.778306e-01	1.662964e+01	6.444200e-02	0.000000e+00	0.000000e+00	6.444200e-02	4.853000e-03
3801.000000	3.780296e-01	1.662088e+01	6.191100e-02	0.000000e+00	0.000000e+00	6.191100e-02	4.838000e-03
3803.000000	3.782286e-01	1.661214e+01	5.943300e-02	0.000000e+00	0.000000e+00	5.943300e-02	4.780000e-03
3805.000000	3.784276e-01	1.660340e+01	5.818400e-02	0.000000e+00	0.000000e+00	5.818400e-02	4.761000e-03
3807.000000	3.786266e-01	1.659467e+01	6.157400e-02	0.000000e+00	0.000000e+00	6.157400e-02	4.832000e-03
3809.000000	3.788257e-01	1.658596e+01	6.377600e-02	0.000000e+00	0.000000e+00	6.377600e-02	4.889000e-03
3811.000000	3.790247e-01	1.657725e+01	6.788500e-02	0.000000e+00	0.000000e+00	6.788500e-02	4.945000e-03
3813.000000	3.792237e-01	1.656855e+01	6.625300e-02	0.000000e+00	0.000000e+00	6.625300e-02	4.886000e-03
3815.000000	3.794227e-01	1.655986e+01	7.842800e-02	0.000000e+00	0.000000e+00	7.842800e-02	5.195000e-03
3817.000000	3.796217e-01	1.655118e+01	8.670800e-02	0.000000e+00	0.000000e+00	8.670800e-02	5.327000e-03
3819.000000	3.798207e-01	1.654250e+01	8.022600e-02	0.000000e+00	0.000000e+00	8.022600e-02	5.176000e-03
3821.000000	3.800197e-01	1.653384e+01	6.959100e-02	0.000000e+00	0.000000e+00	6.959100e-02	4.972000e-03
3823.000000	3.802187e-01	1.652519e+01	7.729400e-02	0.000000e+00	0.000000e+00	7.729400e-02	5.119000e-03
3825.000000	3.804178e-01	1.651654e+01	6.526200e-02	0.000000e+00	0.000000e+00	6.526200e-02	4.861000e-03
3827.000000	3.806168e-01	1.650790e+01	5.850200e-02	0.000000e+00	0.000000e+00	5.850200e-02	4.725000e-03
3829.000000	3.808158e-01	1.649928e+01	6.139300e-02	0.000000e+00	0.000000e+00	6.139300e-02	4.772000e-03
3831.000000	3.810148e-01	1.649066e+01	6.165000e-02	0.000000e+00	0.000000e+00	6.165000e-02	4.722000e-03
3833.000000	3.812138e-01	1.648205e+01	6.412200e-02	0.000000e+00	0.000000e+00	6.412200e-02	4.791000e-03
3835.000000	3.814128e-01	1.647345e+01	6.910400e-02	0.000000e+00	0.000000e+00	6.910400e-02	4.892000e-03
3837.000000	3.816118e-01	1.646486e+01	9.201900e-02	0.000000e+00	0.000000e+00	9.201900e-02	5.353000e-03
3839.000000	3.818108e-01	1.645628e+01	1.047900e-01	0.000000e+00	0.000000e+00	1.047900e-01	5.595000e-03
3841.000000	3.820098e-01	1.644771e+01	1.317060e-01	0.000000e+00	0.000000e+00	1.317060e-01	6.051000e-03
3843.000000	3.822089e-01	1.643914e+01	1.620920e-01	0.000000e+00	0.000000e+00	1.620920e-01	6.536000e-03
3845.000000	3.824079e-01	1.643059e+01	1.836940e-01	0.000000e+00	0.000000e+00	1.836940e-01	6.839000e-03
3847.000000	3.826069e-01	1.642204e+01	1.752740e-01	0.000000e+00	0.000000e+00	1.752740e-01	6.719000e-03
3849.000000	3.828059e-01	1.641350e+01	1.673530e-01	0.000000e+00	0.000000e+00	1.673530e-01	6.629000e-03
3851.000000	3.830049e-01	1.640497e+01	1.470730e-01	0.000000e+00	0.000000e+00	1.470730e-01	6.302000e-03
3853.000000	3.832039e-01	1.639645e+01	1.178670e-01	0.000000e+00	0.000000e+00	1.178670e-01	5.823000e-03
3855.000000	3.834029e-01	1.638794e+01	9.437000e-02	0.000000e+00	0.000000e+00	9.437000e-02	5.350000e-03
3857.000000	3.836019e-01	1.637944e+01	7.177200e-02	0.000000e+00	0.000000e+00	7.177200e-02	4.943000e-03
3859.000000	3.838010e-01	1.637095e+01	7.374600e-02	0.000000e+00	0.000000e+00	7.374600e-02	4.950000e-03
3861.000000	3.840000e-01	1.636246e+01	6.950500e-02	0.000000e+00	0.000000e+00	6.950500e-02	4.838000e-03
3863.000000	3.841990e-01	1.635399e+01	6.042300e-02	0.000000e+00	0.000000e+00	6.042300e-02	4.611000e-03
3865.000000	3.843980e-01	1.634552e+01	6.485200e-02	0.000000e+00	0.000000e+00	6.485200e-02	4.699000e-03
3867.000000	3.845970e-01	1.633706e+01	6.097800e-02	0.000000e+00	0.000000e+00	6.097800e-02	4.639000e-03
3869.000000	3.847960e-01	1.632861e+01	5.893700e-02	0.000000e+00	0.000000e+00	5.893700e-02	4.564000e-03
3871.000000	3.849950e-01	1.632017e+01	6.325700e-02	0.000000e+00	0.000000e+00	6.325700e-02	4.728000e-03
3873.000000	3.851940e-01	1.631174e+01	5.394300e-02	0.000000e+00	0.000000e+00	5.394300e-02	4.466000e-03
3875.000000	3.853931e-01	1.630332e+01	5.523300e-02	0.000000e+00	0.000000e+00	5.523300e-02	4.484000e-03
3877.000000	3.855921e-01	1.629490e+01	5.763800e-02	0.000000e+00	0.000000e+00	5.763800e-02	4.542000e-03
3879.000000	3.857911e-01	1.628650e+01	5.823900e-02	0.000000e+00	0.000000e+00	5.823900e-02	4.563000e-03
3881.000000	3.859901e-01	1.627810e+01	6.113300e-02	0.000000e+00	0.000000e+00	6.113300e-02	4.673000e-03
3883.000000	3.861891e-01	1.626971e+01	5.826300e-02	0.000000e+00	0.000000e+00	5.826300e-02	4.548000e-03
3885.000000	3.863881e-01	1.626133e+01	6.155200e-02	0.000000e+00	0.000000e+00	6.155200e-02	4.633000e-03
3887.000000	3.865871e-01	1.625296e+01	6.306400e-02	0.000000e+00	0.000000e+00	6.306400e-02	4.666000e-03
3889.000000	3.867861e-01	1.624460e+01	7.233000e-02	0.000000e+00	0.000000e+00	7.233000e-02	4.844000e-03
3891.000000	3.869851e-01	1.623624e+01	6.713800e-02	0.000000e+00	0.000000e+00	6.713800e-02	4.763000e-03
3893.000000	3.871842e-01	1.622790e+01	8.540800e-02	0.000000e+00	0.000000e+00	8.540800e-02	5.141000e-03
3895.000000	3.873832e-01	1.621956e+01	7.325300e-02	0.000000e+00	0.000000e+00	7.325300e-02	4.871000e-03
3897.000000	3.875822e-01	1.621123e+01	7.859400e-02	0.000000e+00	0.000000e+00	7.859400e-02	5.020000e-03
3899.000000	3.877812e-01	1.620291e+01	6.520000e-02	0.000000e+00	0.000000e+00	6.520000e-02	4.713000e-03
3901.000000	3.879802e-01	1.619460e+01	6.421200e-02	0.000000e+00	0.000000e+00	6.421200e-02	4.651000e-03
3903.000000	3.881792e-01	1.618630e+01	6.081800e-02	0.000000e+00	0.000000e+00	6.081800e-02	4.613000e-03
3905.000000	3.883782e-01	1.617801e+01	6.175000e-02	0.000000e+00	0.000000e+00	6.175000e-02	4.651000e-03
3907.000000	3.885772e-01	1.616972e+01	5.822300e-02	0.000000e+00	0.000000e+00	5.822300e-02	4.523000e-03
3909.000000	3.887763e-01	1.616144e+01	5.614600e-02	0.000000e+00	0.000000e+00	5.614600e-02	4.479000e-03
3911.000000	3.889753e-01	1.615317e+01	4.918400e-02	0.000000e+00	0.000000e+00	4.918400e-02	4.294000e-03
3913.000000	3.891743e-01	1.614491e+01	4.979500e-02	0.000000e+00	0.000000e+00	4.979500e-02	4.324000e-03
3915.000000	3.893733e-01	1.613666e+01	5.020800e-02	0.000000e+00	0.000000e+00	5.020800e-02	4.328000e-03
3917.000000	3.895723e-01	1.612842e+01	5.455200e-02	0.000000e+00	0.000000e+00	5.455200e-02	4.389000e-03
3919.000000	3.897713e-01	1.612018e+01	4.954400e-02	0.000000e+00	0.000000e+00	4.954400e-02	4.292000e-03
3921.000000	3.899703e-01	1.611196e+01	5.475100e-02	0.000000e+00	0.000000e+00	5.475100e-02	4.411000e-03
3923.000000	3.901693e-01	1.610374e+01	6.057100e-02	0.000000e+00	0.000000e+00	6.057100e-02	4.536000e-03
3925.000000	3.903684e-01	1.609553e+01	5.597700e-02	0.000000e+00	0.000000e+00	5.597700e-02	4.410000e-03
3927.000000	3.905674e-01	1.608733e+01	6.119200e-02	0.000000e+00	0.000000e+00	6.119200e-02	4.546000e-03
3929.000000	3.907664e-01	1.607913e+01	6.208100e-02	0.000000e+00	0.000000e+00	6.208100e-02	4.544000e-03
3931.000000	3.909654e-01	1.607095e+01	5.964700e-02	0.000000e+00	0.000000e+00	5.964700e-02	4.484000e-03
3933.000000	3.911644e-01	1.606277e+01	6.570200e-02	0.000000e+00	0.000000e+00	6.570200e-02	4.626000e-03
3935.000000	3.913634e-01	1.605461e+01	4.684300e-02	0.000000e+00	0.000000e+00	4.684300e-02	4.199000e-03
3937.000000	3.915624e-01	1.604645e+01	5.250300e-02	0.000000e+00	0.000000e+00	5.250300e-02	4.334000e-03
3939.000000	3.917614e-01	1.603829e+01	4.987000e-02	0.000000e+00	0.000000e+00	4.987000e-02	4.291000e-03
3941.000000	3.919605e-01	1.603015e+01	4.864400e-02	0.000000e+00	0.000000e+00	4.864400e-02	4.259000e-03
3943.000000	3.921595e-01	1.602202e+01	5.707100e-02	0.000000e+00	0.000000e+00	5.707100e-02	4.426000e-03
3945.000000	3.923585e-01	1.601389e+01	5.692800e-02	0.000000e+00	0.000000e+00	5.692800e-02	4.418000e-03
3947.000000	3.925575e-01	1.600577e+01	5.449900e-02	0.000000e+00	0.000000e+00	5.449900e-02	4.382000e-03
3949.000000	3.927565e-01	1.599766e+01	5.261900e-02	0.000000e+00	0.000000e+00	5.261900e-02	4.359000e-03
3951.000000	3.929555e-01	1.598956e+01	5.224200e-02	0.000000e+00	0.000000e+00	5.224200e-02	4.312000e-03
3953.000000	3.931545e-01	1.598147e+01	4.774300e-02	0.000000e+00	0.000000e+00	4.774300e-02	4.249000e-03
3955.000000	3.933535e-01	1.597338e+01	5.483200e-02	0.000000e+00	0.000000e+00	5.483200e-02	4.402000e-03
3957.000000	3.935526e-01	1.596530e+01	4.937300e-02	0.000000e+00	0.000000e+00	4.937300e-02	4.279000e-03
3959.000000	3.937516e-01	1.595723e+01	4.784200e-02	0.000000e+00	0.000000e+00	4.784200e-02	4.230000e-03
3961.000000	3.939506e-01	1.594917e+01	5.163500e-02	0.000000e+00	0.000000e+00	5.163500e-02	4.303000e-03
3963.000000	3.941496e-01	1.594112e+01	5.581400e-02	0.000000e+00	0.000000e+00	5.581400e-02	4.452000e-03
3965.000000	3.943486e-01	1.593307e+01	5.792900e-02	0.000000e+00	0.000000e+00	5.792900e-02	4.524000e-03
3967.000000	3.945476e-01	1.592504e+01	4.988000e-02	0.000000e+00	0.000000e+00	4.988000e-02	4.285000e-03
3969.000000	3.947466e-01	1.591701e+01	6.093100e-02	0.000000e+00	0.000000e+00	6.093100e-02	4.560000e-03
3971.000000	3.949456e-01	1.590899e+01	5.363900e-02	0.000000e+00	0.000000e+00	5.363900e-02	4.385000e-03
3973.000000	3.951446e-01	1.590098e+01	6.113200e-02	0.000000e+00	0.000000e+00	6.113200e-02	4.564000e-03
3975.000000	3.953437e-01	1.589297e+01	5.597300e-02	0.000000e+00	0.000000e+00	5.597300e-02	4.425000e-03
3977.000000	3.955427e-01	1.588497e+01	6.226500e-02	0.000000e+00	0.000000e+00	6.226500e-02	4.576000e-03
3979.000000	3.957417e-01	1.587699e+01	6.374600e-02	0.000000e+00	0.000000e+00	6.374600e-02	4.580000e-03
3981.000000	3.959407e-01	1.586901e+01	6.160400e-02	0.000000e+00	0.000000e+00	6.160400e-02	4.560000e-03
3983.000000	3.961397e-01	1.586103e+01	6.595300e-02	0.000000e+00	0.000000e+00	6.595300e-02	4.639000e-03
3985.000000	3.963387e-01	1.585307e+01	5.638800e-02	0.000000e+00	0.000000e+00	5.638800e-02	4.461000e-03
3987.000000	3.965377e-01	1.584511e+01	5.660800e-02	0.000000e+00	0.000000e+00	5.660800e-02	4.480000e-03
3989.000000	3.967367e-01	1.583716e+01	5.009500e-02	0.000000e+00	0.000000e+00	5.009500e-02	4.316000e-03
3991.000000	3.969358e-01	1.582922e+01	5.281300e-02	0.000000e+00	0.000000e+00	5.281300e-02	4.349000e-03
3993.000000	3.971348e-01	1.582129e+01	5.074100e-02	0.000000e+00	0.000000e+00	5.074100e-02	4.297000e-03
3995.000000	3.973338e-01	1.581337e+01	5.700400e-02	0.000000e+00	0.000000e+00	5.700400e-02	4.481000e-03
3997.000000	3.975328e-01	1.580545e+01	6.223700e-02	0.000000e+00	0.000000e+00	6.223700e-02	4.612000e-03
3999.000000	3.977318e-01	1.579754e+01	6.391500e-02	0.000000e+00	0.000000e+00	6.391500e-02	4.588000e-03
4001.000000	3.979308e-01	1.578964e+01	7.898300e-02	7.591758e-02	5.085902e-02	3.065419e-03	4.937000e-03
4003.000000	3.981298e-01	1.578175e+01	9.631600e-02	8.724354e-02	5.084439e-02	9.072461e-03	5.249000e-03
4005.000000	3.983288e-01	1.577386e+01	1.064630e-01	1.002930e-01	5.082976e-02	6.170020e-03	5.474000e-03
4007.000000	3.985279e-01	1.576599e+01	1.141480e-01	1.131784e-01	5.081513e-02	9.696153e-04	5.636000e-03
4009.000000	3.987269e-01	1.575812e+01	1.411700e-01	1.232287e-01	5.080050e-02	1.794130e-02	6.093000e-03
4011.000000	3.989259e-01	1.575026e+01	1.342850e-01	1.276722e-01	5.078588e-02	6.612798e-03	5.978000e-03
4013.000000	3.991249e-01	1.574240e+01	1.247220e-01	1.250284e-01	5.077125e-02	-3.064414e-04	5.826000e-03
4015.000000	3.993239e-01	1.573456e+01	1.031020e-01	1.161934e-01	5.075664e-02	-1.309143e-02	5.430000e-03
4017.000000	3.995229e-01	1.572672e+01	1.035460e-01	1.037522e-01	5.074202e-02	-2.062310e-04	5.444000e-03
4019.000000	3.997219e-01	1.571889e+01	7.697100e-02	9.049503e-02	5.072741e-02	-1.352403e-02	4.915000e-03
4021.000000	3.999209e-01	1.571107e+01	7.069900e-02	7.854145e-02	5.071280e-02	-7.842454e-03	4.803000e-03
4023.000000	4.001200e-01	1.570325e+01	5.383300e-02	6.905836e-02	5.069819e-02	-1.522536e-02	4.410000e-03
4025.000000	4.003190e-01	1.569545e+01	5.688700e-02	6.231717e-02	5.068358e-02	-5.430175e-03	4.474000e-03
4027.000000	4.005180e-01	1.568765e+01	6.803100e-02	5.797006e-02	5.066898e-02	1.006094e-02	4.765000e-03
4029.000000	4.007170e-01	1.567986e+01	5.032000e-02	5.539654e-02	5.065438e-02	-5.076535e-03	4.389000e-03
4031.000000	4.009160e-01	1.567207e+01	5.258900e-02	5.398377e-02	5.063978e-02	-1.394773e-03	4.438000e-03
4033.000000	4.011150e-01	1.566430e+01	5.224300e-02	5.325204e-02	5.062518e-02	-1.009037e-03	4.443000e-03
4035.000000	4.013140e-01	1.565653e+01	4.948500e-02	5.291418e-02	5.061059e-02	-3.429181e-03	4.285000e-03
4037.000000	4.015130e-01	1.564877e+01	5.036400e-02	5.282966e-02	5.059600e-02	-2.465665e-03	4.352000e-03
4039.000000	4.017121e-01	1.564102e+01	5.261300e-02	5.296655e-02	5.058141e-02	-3.535527e-04	4.431000e-03
4041.000000	4.019111e-01	1.563327e+01	5.582900e-02	5.336388e-02	5.056683e-02	2.465117e-03	4.481000e-03
4043.000000	4.021101e-01	1.562554e+01	5.757500e-02	5.410095e-02	5.055225e-02	3.474048e-03	4.489000e-03
4045.000000	4.023091e-01	1.561781e+01	5.651200e-02	5.525777e-02	5.053767e-02	1.254233e-03	4.518000e-03
4047.000000	4.025081e-01	1.561008e+01	6.166800e-02	5.689095e-02	5.052309e-02	4.777046e-03	4.571000e-03
4049.000000	4.027071e-01	1.560237e+01	5.518300e-02	5.900115e-02	5.050852e-02	-3.818148e-03	4.492000e-03
4051.000000	4.029061e-01	1.559466e+01	7.475100e-02	6.152532e-02	5.049395e-02	1.322568e-02	4.891000e-03
4053.000000	4.031051e-01	1.558696e+01	7.243200e-02	6.434315e-02	5.047938e-02	8.088853e-03	4.827000e-03
4055.000000	4.033042e-01	1.557927e+01	7.590000e-02	6.730410e-02	5.046481e-02	8.595903e-03	4.887000e-03
4057.000000	4.035032e-01	1.557159e+01	7.399000e-02	7.030001e-02	5.045025e-02	3.689990e-03	4.892000e-03
4059.000000	4.037022e-01	1.556391e+01	7.316300e-02	7.330744e-02	5.043569e-02	-1.444412e-04	4.841000e-03
4061.000000	4.039012e-01	1.555624e+01	7.384100e-02	7.624754e-02	5.042113e-02	-2.406543e-03	4.845000e-03
4063.000000	4.041002e-01	1.554858e+01	8.371500e-02	7.878329e-02	5.040657e-02	4.931707e-03	5.048000e-03
4065.000000	4.042992e-01	1.554093e+01	8.673700e-02	8.028334e-02	5.039202e-02	6.453663e-03	5.142000e-03
4067.000000	4.044982e-01	1.553328e+01	7.916500e-02	8.004947e-02	5.037747e-02	-8.844718e-04	4.964000e-03
4069.000000	4.046972e-01	1.552564e+01	8.608800e-02	7.779255e-02	5.036292e-02	8.295451e-03	5.083000e-03
4071.000000	4.048963e-01	1.551801e+01	7.657600e-02	7.391985e-02	5.034838e-02	2.656146e-03	4.908000e-03
4073.000000	4.050953e-01	1.551039e+01	7.595800e-02	6.926104e-02	5.033383e-02	6.696956e-03	4.875000e-03
4075.000000	4.052943e-01	1.550277e+01	6.506900e-02	6.464543e-02	5.031929e-02	4.235697e-04	4.704000e-03
4077.000000	4.054933e-01	1.549516e+01	6.222900e-02	6.068599e-02	5.030476e-02	1.543007e-03	4.593000e-03
4079.000000	4.056923e-01	1.548756e+01	5.960700e-02	5.772614e-02	5.029022e-02	1.880856e-03	4.573000e-03
4081.000000	4.058913e-01	1.547997e+01	5.140100e-02	5.590054e-02	5.027569e-02	-4.499542e-03	4.396000e-03
4083.000000	4.060903e-01	1.547238e+01	5.526900e-02	5.519339e-02	5.026116e-02	7.561094e-05	4.437000e-03
4085.000000	4.062893e-01	1.546480e+01	5.496600e-02	5.564643e-02	5.024664e-02	-6.804327e-04	4.435000e-03
4087.000000	4.064884e-01	1.545723e+01	5.918000e-02	5.737677e-02	5.023211e-02	1.803228e-03	4.579000e-03
4089.000000	4.066874e-01	1.544967e+01	6.353900e-02	6.056794e-02	5.021759e-02	2.971065e-03	4.638000e-03
4091.000000	4.068864e-01	1.544211e+01	6.998500e-02	6.534541e-02	5.020307e-02	4.639590e-03	4.809000e-03
4093.000000	4.070854e-01	1.543456e+01	7.709700e-02	7.158951e-02	5.018856e-02	5.507489e-03	4.928000e-03
4095.000000	4.072844e-01	1.542702e+01	8.291500e-02	7.876422e-02	5.017405e-02	4.150785e-03	5.074000e-03
4097.000000	4.074834e-01	1.541949e+01	9.734900e-02	8.584591e-02	5.015954e-02	1.150309e-02	5.326000e-03
4099.000000	4.076824e-01	1.541196e+01	9.954400e-02	9.141113e-02	5.014503e-02	8.132874e-03	5.361000e-03
4101.000000	4.078814e-01	1.540444e+01	1.057540e-01	9.398165e-02	5.013052e-02	1.177235e-02	5.548000e-03
4103.000000	4.080805e-01	1.539693e+01	1.040680e-01	9.272730e-02	5.011602e-02	1.134070e-02	5.473000e-03
4105.000000	4.082795e-01	1.538942e+01	9.345600e-02	8.804707e-02	5.010152e-02	5.408931e-03	5.281000e-03
4107.000000	4.084785e-01	1.538192e+01	7.287600e-02	8.127045e-02	5.008703e-02	-8.394446e-03	4.867000e-03
4109.000000	4.086775e-01	1.537443e+01	6.963400e-02	7.389587e-02	5.007253e-02	-4.261874e-03	4.808000e-03
4111.000000	4.088765e-01	1.536695e+01	5.656300e-02	6.710635e-02	5.005804e-02	-1.054335e-02	4.517000e-03
4113.000000	4.090755e-01	1.535948e+01	6.426400e-02	6.159672e-02	5.004355e-02	2.667284e-03	4.696000e-03
4115.000000	4.092745e-01	1.535201e+01	6.031100e-02	5.758111e-02	5.002907e-02	2.729888e-03	4.589000e-03
4117.000000	4.094735e-01	1.534455e+01	5.736700e-02	5.492034e-02	5.001458e-02	2.446664e-03	4.582000e-03
4119.000000	4.096726e-01	1.533709e+01	6.421300e-02	5.329886e-02	5.000010e-02	1.091414e-02	4.715000e-03
4121.000000	4.098716e-01	1.532964e+01	5.208000e-02	5.237705e-02	4.998563e-02	-2.970466e-04	4.453000e-03
4123.000000	4.100706e-01	1.532220e+01	5.595800e-02	5.187933e-02	4.997115e-02	4.078671e-03	4.548000e-03
4125.000000	4.102696e-01	1.531477e+01	5.457800e-02	5.162069e-02	4.995668e-02	2.957309e-03	4.479000e-03
4127.000000	4.104686e-01	1.530735e+01	4.975800e-02	5.149621e-02	4.994221e-02	-1.738210e-03	4.330000e-03
4129.000000	4.106676e-01	1.529993e+01	4.965400e-02	5.145860e-02	4.992774e-02	-1.804599e-03	4.349000e-03
4131.000000	4.108666e-01	1.529252e+01	5.670800e-02	5.149849e-02	4.991328e-02	5.209505e-03	4.512000e-03
4133.000000	4.110656e-01	1.528511e+01	5.602900e-02	5.163158e-02	4.989882e-02	4.397417e-03	4.507000e-03
4135.000000	4.112647e-01	1.527772e+01	5.464300e-02	5.189066e-02	4.988436e-02	2.752344e-03	4.488000e-03
4137.000000	4.114637e-01	1.527033e+01	5.891400e-02	5.231951e-02	4.986990e-02	6.594491e-03	4.581000e-03
4139.000000	4.116627e-01	1.526295e+01	5.137800e-02	5.296794e-02	4.985545e-02	-1.589936e-03	4.455000e-03
4141.000000	4.118617e-01	1.525557e+01	5.015400e-02	5.389020e-02	4.984100e-02	-3.736199e-03	4.378000e-03
4143.000000	4.120607e-01	1.524820e+01	6.220300e-02	5.514936e-02	4.982655e-02	7.053644e-03	4.639000e-03
4145.000000	4.122597e-01	1.524084e+01	5.716500e-02	5.682367e-02	4.981211e-02	3.413314e-04	4.566000e-03
4147.000000	4.124587e-01	1.523349e+01	6.273600e-02	5.900439e-02	4.979767e-02	3.731614e-03	4.648000e-03
4149.000000	4.126577e-01	1.522614e+01	6.072900e-02	6.178786e-02	4.978323e-02	-1.058864e-03	4.613000e-03
4151.000000	4.128568e-01	1.521880e+01	6.378200e-02	6.521510e-02	4.976879e-02	-1.433097e-03	4.678000e-03
4153.000000	4.130558e-01	1.521147e+01	6.966200e-02	6.923372e-02	4.975436e-02	4.282829e-04	4.821000e-03
4155.000000	4.132548e-01	1.520414e+01	7.887800e-02	7.353930e-02	4.973993e-02	5.338700e-03	4.994000e-03
4157.000000	4.134538e-01	1.519683e+01	7.735200e-02	7.751045e-02	4.972550e-02	-1.584522e-04	4.974000e-03
4159.000000	4.136528e-01	1.518951e+01	9.520300e-02	8.027508e-02	4.971107e-02	1.492792e-02	5.280000e-03
4161.000000	4.138518e-01	1.518221e+01	9.651300e-02	8.098518e-02	4.969665e-02	1.552782e-02	5.335000e-03
4163.000000	4.140508e-01	1.517491e+01	8.015100e-02	7.929973e-02	4.968223e-02	8.512691e-04	5.083000e-03
4165.000000	4.142498e-01	1.516762e+01	7.928300e-02	7.565171e-02	4.966782e-02	3.631288e-03	5.018000e-03
4167.000000	4.144489e-01	1.516034e+01	8.073200e-02	7.094949e-02	4.965340e-02	9.782513e-03	5.045000e-03
4169.000000	4.146479e-01	1.515306e+01	6.343300e-02	6.612403e-02	4.963899e-02	-2.691032e-03	4.696000e-03
4171.000000	4.148469e-01	1.514579e+01	6.033700e-02	6.188589e-02	4.962458e-02	-1.548889e-03	4.632000e-03
4173.000000	4.150459e-01	1.513853e+01	6.221800e-02	5.865806e-02	4.961018e-02	3.559941e-03	4.682000e-03
4175.000000	4.152449e-01	1.513128e+01	6.132400e-02	5.662178e-02	4.959577e-02	4.702216e-03	4.637000e-03
4177.000000	4.154439e-01	1.512403e+01	5.450900e-02	5.584539e-02	4.958137e-02	-1.336388e-03	4.476000e-03
4179.000000	4.156429e-01	1.511679e+01	5.658800e-02	5.644622e-02	4.956697e-02	1.417801e-04	4.571000e-03
4181.000000	4.158419e-01	1.510955e+01	5.756300e-02	5.872025e-02	4.955258e-02	-1.157249e-03	4.545000e-03
4183.000000	4.160410e-01	1.510232e+01	6.111600e-02	6.317631e-02	4.953819e-02	-2.060310e-03	4.693000e-03
4185.000000	4.162400e-01	1.509510e+01	6.699500e-02	7.042645e-02	4.952380e-02	-3.431451e-03	4.742000e-03
4187.000000	4.164390e-01	1.508789e+01	8.566500e-02	8.091919e-02	4.950941e-02	4.745811e-03	5.154000e-03
4189.000000	4.166380e-01	1.508068e+01	9.111200e-02	9.461684e-02	4.949503e-02	-3.504837e-03	5.246000e-03
