









14.136 9838.99764057257
14.147 9959.10206530497
14.158 9928.38564599827
14.169 9923.77044143079
14.18 9756.43249006552
14.191 9684.63099706529
14.202 9799.07055584232
14.213 9756.66028495603
14.224 9631.08578045006
14.235 9711.72716967674
14.246 9572.12785659522
14.257 9670.75081045711
14.268 9684.00473907487
14.279 9593.48329482733
14.29 9574.95362148712
14.301 9588.37835572043
14.312 9476.02529670891
14.323 9470.04461278971
14.334 9435.72331401387
14.345 9469.39648115746
14.356 9507.92348143551
14.367 9387.82640835984
14.378 9295.56316308276
14.389 9212.56703624717
14.4 9304.56655161855
14.411 9413.53672486471
14.422 9336.39917477666
14.433 9115.36837854096
14.444 9175.49405198225
14.455 9213.68781559355
14.466 9249.63879693217
14.477 9258.3708884277
14.488 9231.17148343504
14.499 9007.31717508561
14.51 9051.7289562265
14.521 9104.47543027889
14.532 8970.28716853093
14.543 8875.35137308998
14.554 8928.28127444444
14.565 8930.34099364474
14.576 8984.92074270324
14.587 8959.12512087351
14.598 8886.27133622216
14.609 8919.60170742215
14.62 8873.23858538599
14.631 8873.65194296835
14.642 8840.82680530101
14.653 8796.60069669151
14.664 8784.54601269928
14.675 8809.16768450052
14.686 8815.32679351724
14.697 8686.41641882372
14.708 8674.09493413612
14.719 8694.88732274217
14.73 8768.6412047753
14.741 8647.10485737315
14.752 8500.80047719213
14.763 8585.65851588534
14.774 8585.22599627615
14.785 8733.84621079917
14.796 8600.61667534817
14.807 8476.76338273943
14.818 8600.89250623029
14.829 8516.35671624873
14.84 8401.8351767425
14.851 8557.77258079718
14.862 8518.3558520682
14.873 8381.70706699281
14.884 8358.20517611904
14.895 8250.65651042032
14.906 8303.50872125883
14.917 8215.61473957476
14.928 8277.01794210899
14.939 8272.91868140855
14.95 8264.05453840819
14.961 8269.69512732702
14.972 8359.05208095866
14.983 8202.63140070151
14.994 8246.62065167952
15.005 8242.92695444603
15.016 8237.47017703176
15.027 8254.57700228317
15.038 8214.12677390383
15.049 8017.34743870391
15.06 8091.53959172438
15.071 7970.97642888877
15.082 7949.86057216997
15.093 8044.86570021034
15.104 8175.40684856058
15.115 8120.88036182576
15.126 8157.46022737397
15.137 7963.1350092647
15.148 8065.09661343001
15.159 8080.54829187577
15.17 8051.25329341754
15.181 8038.41382873092
15.192 7853.60043091077
15.203 7849.30739141155
15.214 7906.4518820612
15.225 7862.74170797258
15.236 7843.90843856068
15.247 7841.14851860943
15.258 7808.49138568254
15.269 7775.55205744728
15.28 7765.29545617172
15.291 7822.65949363491
15.302 7804.20304567194
15.313 7682.49209810074
15.324 7639.39102438476
15.335 7786.73944782538
15.346 7791.07471911886
15.357 7712.62871880994
15.368 7641.284940893
15.379 7779.21202778003
15.39 7536.3676595625
15.401 7610.14343451386
15.412 7542.91690191332
15.423 7558.94798131896
15.434 7518.0672790108
15.445 7452.18265842514
15.456 7521.35867646588
15.467 7566.90370568659
15.478 7553.07868897982
15.489 7466.26292456533
15.5 7399.03236885782
15.511 7416.70273458717
15.522 7417.25263808716
15.533 7496.34087881758
15.544 7455.48244057706
